w1,w2,w3,d1,d2,d3,scenario_number
1.0,9.0,44.0,14,70,315,691
1.0,9.0,45.0,14,70,322,692
1.0,9.0,46.0,14,70,329,693
1.0,10.0,16.0,14,77,119,694
1.0,10.0,17.0,14,77,126,695
1.0,10.0,18.0,14,77,133,696
1.0,10.0,19.0,14,77,140,697
1.0,10.0,20.0,14,77,147,698
1.0,10.0,21.0,14,77,154,699
1.0,10.0,22.0,14,77,161,700
1.0,10.0,23.0,14,77,168,701
1.0,10.0,24.0,14,77,175,702
1.0,10.0,25.0,14,77,182,703
1.0,10.0,26.0,14,77,189,704
1.0,10.0,27.0,14,77,196,705
1.0,10.0,28.0,14,77,203,706
1.0,10.0,29.0,14,77,210,707
1.0,10.0,30.0,14,77,217,708
1.0,10.0,31.0,14,77,224,709
1.0,10.0,32.0,14,77,231,710
1.0,10.0,33.0,14,77,238,711
1.0,10.0,34.0,14,77,245,712
1.0,10.0,35.0,14,77,252,713
1.0,10.0,36.0,14,77,259,714
1.0,10.0,37.0,14,77,266,715
1.0,10.0,38.0,14,77,273,716
1.0,10.0,39.0,14,77,280,717
1.0,10.0,40.0,14,77,287,718
1.0,10.0,41.0,14,77,294,719
1.0,10.0,42.0,14,77,301,720
1.0,10.0,43.0,14,77,308,721
1.0,10.0,44.0,14,77,315,722
1.0,10.0,45.0,14,77,322,723
1.0,10.0,46.0,14,77,329,724
1.0,11.0,17.0,14,84,126,725
1.0,11.0,18.0,14,84,133,726
1.0,11.0,19.0,14,84,140,727
1.0,11.0,20.0,14,84,147,728
1.0,11.0,21.0,14,84,154,729
1.0,11.0,22.0,14,84,161,730
1.0,11.0,23.0,14,84,168,731
1.0,11.0,24.0,14,84,175,732
1.0,11.0,25.0,14,84,182,733
1.0,11.0,26.0,14,84,189,734
1.0,11.0,27.0,14,84,196,735
1.0,11.0,28.0,14,84,203,736
1.0,11.0,29.0,14,84,210,737
1.0,11.0,30.0,14,84,217,738
1.0,11.0,31.0,14,84,224,739
1.0,11.0,32.0,14,84,231,740
1.0,11.0,33.0,14,84,238,741
1.0,11.0,34.0,14,84,245,742
1.0,11.0,35.0,14,84,252,743
1.0,11.0,36.0,14,84,259,744
1.0,11.0,37.0,14,84,266,745
1.0,11.0,38.0,14,84,273,746
1.0,11.0,39.0,14,84,280,747
1.0,11.0,40.0,14,84,287,748
1.0,11.0,41.0,14,84,294,749
1.0,11.0,42.0,14,84,301,750
1.0,11.0,43.0,14,84,308,751
1.0,11.0,44.0,14,84,315,752
1.0,11.0,45.0,14,84,322,753
1.0,11.0,46.0,14,84,329,754
1.0,12.0,18.0,14,91,133,755
1.0,12.0,19.0,14,91,140,756
1.0,12.0,20.0,14,91,147,757
1.0,12.0,21.0,14,91,154,758
1.0,12.0,22.0,14,91,161,759
1.0,12.0,23.0,14,91,168,760
1.0,12.0,24.0,14,91,175,761
1.0,12.0,25.0,14,91,182,762
1.0,12.0,26.0,14,91,189,763
1.0,12.0,27.0,14,91,196,764
1.0,12.0,28.0,14,91,203,765
1.0,12.0,29.0,14,91,210,766
1.0,12.0,30.0,14,91,217,767
1.0,12.0,31.0,14,91,224,768
1.0,12.0,32.0,14,91,231,769
1.0,12.0,33.0,14,91,238,770
1.0,12.0,34.0,14,91,245,771
1.0,12.0,35.0,14,91,252,772
1.0,12.0,36.0,14,91,259,773
1.0,12.0,37.0,14,91,266,774
1.0,12.0,38.0,14,91,273,775
1.0,12.0,39.0,14,91,280,776
1.0,12.0,40.0,14,91,287,777
1.0,12.0,41.0,14,91,294,778
1.0,12.0,42.0,14,91,301,779
1.0,12.0,43.0,14,91,308,780
1.0,12.0,44.0,14,91,315,781
1.0,12.0,45.0,14,91,322,782
1.0,12.0,46.0,14,91,329,783
1.0,13.0,19.0,14,98,140,784
1.0,13.0,20.0,14,98,147,785
1.0,13.0,21.0,14,98,154,786
1.0,13.0,22.0,14,98,161,787
1.0,13.0,23.0,14,98,168,788
1.0,13.0,24.0,14,98,175,789
1.0,13.0,25.0,14,98,182,790
1.0,13.0,26.0,14,98,189,791
1.0,13.0,27.0,14,98,196,792
1.0,13.0,28.0,14,98,203,793
1.0,13.0,29.0,14,98,210,794
1.0,13.0,30.0,14,98,217,795
1.0,13.0,31.0,14,98,224,796
1.0,13.0,32.0,14,98,231,797
1.0,13.0,33.0,14,98,238,798
1.0,13.0,34.0,14,98,245,799
1.0,13.0,35.0,14,98,252,800
1.0,13.0,36.0,14,98,259,801
1.0,13.0,37.0,14,98,266,802
1.0,13.0,38.0,14,98,273,803
1.0,13.0,39.0,14,98,280,804
1.0,13.0,40.0,14,98,287,805
1.0,13.0,41.0,14,98,294,806
1.0,13.0,42.0,14,98,301,807
1.0,13.0,43.0,14,98,308,808
1.0,13.0,44.0,14,98,315,809
1.0,13.0,45.0,14,98,322,810
1.0,13.0,46.0,14,98,329,811
1.0,14.0,20.0,14,105,147,812
1.0,14.0,21.0,14,105,154,813
1.0,14.0,22.0,14,105,161,814
1.0,14.0,23.0,14,105,168,815
1.0,14.0,24.0,14,105,175,816
1.0,14.0,25.0,14,105,182,817
1.0,14.0,26.0,14,105,189,818
1.0,14.0,27.0,14,105,196,819
1.0,14.0,28.0,14,105,203,820
1.0,14.0,29.0,14,105,210,821
1.0,14.0,30.0,14,105,217,822
1.0,14.0,31.0,14,105,224,823
1.0,14.0,32.0,14,105,231,824
1.0,14.0,33.0,14,105,238,825
1.0,14.0,34.0,14,105,245,826
1.0,14.0,35.0,14,105,252,827
1.0,14.0,36.0,14,105,259,828
1.0,14.0,37.0,14,105,266,829
1.0,14.0,38.0,14,105,273,830
1.0,14.0,39.0,14,105,280,831
1.0,14.0,40.0,14,105,287,832
1.0,14.0,41.0,14,105,294,833
1.0,14.0,42.0,14,105,301,834
1.0,14.0,43.0,14,105,308,835
1.0,14.0,44.0,14,105,315,836
1.0,14.0,45.0,14,105,322,837
1.0,14.0,46.0,14,105,329,838
1.0,15.0,21.0,14,112,154,839
1.0,15.0,22.0,14,112,161,840
1.0,15.0,23.0,14,112,168,841
1.0,15.0,24.0,14,112,175,842
1.0,15.0,25.0,14,112,182,843
1.0,15.0,26.0,14,112,189,844
1.0,15.0,27.0,14,112,196,845
1.0,15.0,28.0,14,112,203,846
1.0,15.0,29.0,14,112,210,847
1.0,15.0,30.0,14,112,217,848
1.0,15.0,31.0,14,112,224,849
1.0,15.0,32.0,14,112,231,850
1.0,15.0,33.0,14,112,238,851
1.0,15.0,34.0,14,112,245,852
1.0,15.0,35.0,14,112,252,853
1.0,15.0,36.0,14,112,259,854
1.0,15.0,37.0,14,112,266,855
1.0,15.0,38.0,14,112,273,856
1.0,15.0,39.0,14,112,280,857
1.0,15.0,40.0,14,112,287,858
1.0,15.0,41.0,14,112,294,859
1.0,15.0,42.0,14,112,301,860
1.0,15.0,43.0,14,112,308,861
1.0,15.0,44.0,14,112,315,862
1.0,15.0,45.0,14,112,322,863
1.0,15.0,46.0,14,112,329,864
1.0,16.0,22.0,14,119,161,865
1.0,16.0,23.0,14,119,168,866
1.0,16.0,24.0,14,119,175,867
1.0,16.0,25.0,14,119,182,868
1.0,16.0,26.0,14,119,189,869
1.0,16.0,27.0,14,119,196,870
1.0,16.0,28.0,14,119,203,871
1.0,16.0,29.0,14,119,210,872
1.0,16.0,30.0,14,119,217,873
1.0,16.0,31.0,14,119,224,874
1.0,16.0,32.0,14,119,231,875
1.0,16.0,33.0,14,119,238,876
1.0,16.0,34.0,14,119,245,877
1.0,16.0,35.0,14,119,252,878
1.0,16.0,36.0,14,119,259,879
1.0,16.0,37.0,14,119,266,880
1.0,16.0,38.0,14,119,273,881
1.0,16.0,39.0,14,119,280,882
1.0,16.0,40.0,14,119,287,883
1.0,16.0,41.0,14,119,294,884
1.0,16.0,42.0,14,119,301,885
1.0,16.0,43.0,14,119,308,886
1.0,16.0,44.0,14,119,315,887
1.0,16.0,45.0,14,119,322,888
1.0,16.0,46.0,14,119,329,889
1.0,17.0,23.0,14,126,168,890
1.0,17.0,24.0,14,126,175,891
1.0,17.0,25.0,14,126,182,892
1.0,17.0,26.0,14,126,189,893
1.0,17.0,27.0,14,126,196,894
1.0,17.0,28.0,14,126,203,895
1.0,17.0,29.0,14,126,210,896
1.0,17.0,30.0,14,126,217,897
1.0,17.0,31.0,14,126,224,898
1.0,17.0,32.0,14,126,231,899
1.0,17.0,33.0,14,126,238,900
1.0,17.0,34.0,14,126,245,901
1.0,17.0,35.0,14,126,252,902
1.0,17.0,36.0,14,126,259,903
1.0,17.0,37.0,14,126,266,904
1.0,17.0,38.0,14,126,273,905
1.0,17.0,39.0,14,126,280,906
1.0,17.0,40.0,14,126,287,907
1.0,17.0,41.0,14,126,294,908
1.0,17.0,42.0,14,126,301,909
1.0,17.0,43.0,14,126,308,910
1.0,17.0,44.0,14,126,315,911
1.0,17.0,45.0,14,126,322,912
1.0,17.0,46.0,14,126,329,913
1.0,18.0,24.0,14,133,175,914
1.0,18.0,25.0,14,133,182,915
1.0,18.0,26.0,14,133,189,916
1.0,18.0,27.0,14,133,196,917
1.0,18.0,28.0,14,133,203,918
1.0,18.0,29.0,14,133,210,919
1.0,18.0,30.0,14,133,217,920
1.0,18.0,31.0,14,133,224,921
1.0,18.0,32.0,14,133,231,922
1.0,18.0,33.0,14,133,238,923
1.0,18.0,34.0,14,133,245,924
1.0,18.0,35.0,14,133,252,925
1.0,18.0,36.0,14,133,259,926
1.0,18.0,37.0,14,133,266,927
1.0,18.0,38.0,14,133,273,928
1.0,18.0,39.0,14,133,280,929
1.0,18.0,40.0,14,133,287,930
1.0,18.0,41.0,14,133,294,931
1.0,18.0,42.0,14,133,301,932
1.0,18.0,43.0,14,133,308,933
1.0,18.0,44.0,14,133,315,934
1.0,18.0,45.0,14,133,322,935
1.0,18.0,46.0,14,133,329,936
1.0,19.0,25.0,14,140,182,937
1.0,19.0,26.0,14,140,189,938
1.0,19.0,27.0,14,140,196,939
1.0,19.0,28.0,14,140,203,940
1.0,19.0,29.0,14,140,210,941
1.0,19.0,30.0,14,140,217,942
1.0,19.0,31.0,14,140,224,943
1.0,19.0,32.0,14,140,231,944
1.0,19.0,33.0,14,140,238,945
1.0,19.0,34.0,14,140,245,946
1.0,19.0,35.0,14,140,252,947
1.0,19.0,36.0,14,140,259,948
1.0,19.0,37.0,14,140,266,949
1.0,19.0,38.0,14,140,273,950
1.0,19.0,39.0,14,140,280,951
1.0,19.0,40.0,14,140,287,952
1.0,19.0,41.0,14,140,294,953
1.0,19.0,42.0,14,140,301,954
1.0,19.0,43.0,14,140,308,955
1.0,19.0,44.0,14,140,315,956
1.0,19.0,45.0,14,140,322,957
1.0,19.0,46.0,14,140,329,958
1.0,20.0,26.0,14,147,189,959
1.0,20.0,27.0,14,147,196,960
1.0,20.0,28.0,14,147,203,961
1.0,20.0,29.0,14,147,210,962
1.0,20.0,30.0,14,147,217,963
1.0,20.0,31.0,14,147,224,964
1.0,20.0,32.0,14,147,231,965
1.0,20.0,33.0,14,147,238,966
1.0,20.0,34.0,14,147,245,967
1.0,20.0,35.0,14,147,252,968
1.0,20.0,36.0,14,147,259,969
1.0,20.0,37.0,14,147,266,970
1.0,20.0,38.0,14,147,273,971
1.0,20.0,39.0,14,147,280,972
1.0,20.0,40.0,14,147,287,973
1.0,20.0,41.0,14,147,294,974
1.0,20.0,42.0,14,147,301,975
1.0,20.0,43.0,14,147,308,976
1.0,20.0,44.0,14,147,315,977
1.0,20.0,45.0,14,147,322,978
1.0,20.0,46.0,14,147,329,979
1.0,21.0,27.0,14,154,196,980
1.0,21.0,28.0,14,154,203,981
1.0,21.0,29.0,14,154,210,982
1.0,21.0,30.0,14,154,217,983
1.0,21.0,31.0,14,154,224,984
1.0,21.0,32.0,14,154,231,985
1.0,21.0,33.0,14,154,238,986
1.0,21.0,34.0,14,154,245,987
1.0,21.0,35.0,14,154,252,988
1.0,21.0,36.0,14,154,259,989
1.0,21.0,37.0,14,154,266,990
1.0,21.0,38.0,14,154,273,991
1.0,21.0,39.0,14,154,280,992
1.0,21.0,40.0,14,154,287,993
1.0,21.0,41.0,14,154,294,994
1.0,21.0,42.0,14,154,301,995
1.0,21.0,43.0,14,154,308,996
1.0,21.0,44.0,14,154,315,997
1.0,21.0,45.0,14,154,322,998
1.0,21.0,46.0,14,154,329,999
1.0,22.0,28.0,14,161,203,1000
1.0,22.0,29.0,14,161,210,1001
1.0,22.0,30.0,14,161,217,1002
1.0,22.0,31.0,14,161,224,1003
1.0,22.0,32.0,14,161,231,1004
1.0,22.0,33.0,14,161,238,1005
1.0,22.0,34.0,14,161,245,1006
1.0,22.0,35.0,14,161,252,1007
1.0,22.0,36.0,14,161,259,1008
1.0,22.0,37.0,14,161,266,1009
1.0,22.0,38.0,14,161,273,1010
1.0,22.0,39.0,14,161,280,1011
1.0,22.0,40.0,14,161,287,1012
1.0,22.0,41.0,14,161,294,1013
1.0,22.0,42.0,14,161,301,1014
1.0,22.0,43.0,14,161,308,1015
1.0,22.0,44.0,14,161,315,1016
1.0,22.0,45.0,14,161,322,1017
1.0,22.0,46.0,14,161,329,1018
1.0,23.0,29.0,14,168,210,1019
1.0,23.0,30.0,14,168,217,1020
1.0,23.0,31.0,14,168,224,1021
1.0,23.0,32.0,14,168,231,1022
1.0,23.0,33.0,14,168,238,1023
1.0,23.0,34.0,14,168,245,1024
1.0,23.0,35.0,14,168,252,1025
1.0,23.0,36.0,14,168,259,1026
1.0,23.0,37.0,14,168,266,1027
1.0,23.0,38.0,14,168,273,1028
1.0,23.0,39.0,14,168,280,1029
1.0,23.0,40.0,14,168,287,1030
1.0,23.0,41.0,14,168,294,1031
1.0,23.0,42.0,14,168,301,1032
1.0,23.0,43.0,14,168,308,1033
1.0,23.0,44.0,14,168,315,1034
1.0,23.0,45.0,14,168,322,1035
1.0,23.0,46.0,14,168,329,1036
1.0,24.0,30.0,14,175,217,1037
1.0,24.0,31.0,14,175,224,1038
1.0,24.0,32.0,14,175,231,1039
1.0,24.0,33.0,14,175,238,1040
1.0,24.0,34.0,14,175,245,1041
1.0,24.0,35.0,14,175,252,1042
1.0,24.0,36.0,14,175,259,1043
1.0,24.0,37.0,14,175,266,1044
1.0,24.0,38.0,14,175,273,1045
1.0,24.0,39.0,14,175,280,1046
1.0,24.0,40.0,14,175,287,1047
1.0,24.0,41.0,14,175,294,1048
1.0,24.0,42.0,14,175,301,1049
1.0,24.0,43.0,14,175,308,1050
1.0,24.0,44.0,14,175,315,1051
1.0,24.0,45.0,14,175,322,1052
1.0,24.0,46.0,14,175,329,1053
1.0,25.0,31.0,14,182,224,1054
1.0,25.0,32.0,14,182,231,1055
1.0,25.0,33.0,14,182,238,1056
1.0,25.0,34.0,14,182,245,1057
1.0,25.0,35.0,14,182,252,1058
1.0,25.0,36.0,14,182,259,1059
1.0,25.0,37.0,14,182,266,1060
1.0,25.0,38.0,14,182,273,1061
1.0,25.0,39.0,14,182,280,1062
1.0,25.0,40.0,14,182,287,1063
1.0,25.0,41.0,14,182,294,1064
1.0,25.0,42.0,14,182,301,1065
1.0,25.0,43.0,14,182,308,1066
1.0,25.0,44.0,14,182,315,1067
1.0,25.0,45.0,14,182,322,1068
1.0,25.0,46.0,14,182,329,1069
1.0,26.0,32.0,14,189,231,1070
1.0,26.0,33.0,14,189,238,1071
1.0,26.0,34.0,14,189,245,1072
1.0,26.0,35.0,14,189,252,1073
1.0,26.0,36.0,14,189,259,1074
1.0,26.0,37.0,14,189,266,1075
1.0,26.0,38.0,14,189,273,1076
1.0,26.0,39.0,14,189,280,1077
1.0,26.0,40.0,14,189,287,1078
1.0,26.0,41.0,14,189,294,1079
1.0,26.0,42.0,14,189,301,1080
1.0,26.0,43.0,14,189,308,1081
1.0,26.0,44.0,14,189,315,1082
1.0,26.0,45.0,14,189,322,1083
1.0,26.0,46.0,14,189,329,1084
1.0,27.0,33.0,14,196,238,1085
1.0,27.0,34.0,14,196,245,1086
1.0,27.0,35.0,14,196,252,1087
1.0,27.0,36.0,14,196,259,1088
1.0,27.0,37.0,14,196,266,1089
1.0,27.0,38.0,14,196,273,1090
1.0,27.0,39.0,14,196,280,1091
1.0,27.0,40.0,14,196,287,1092
1.0,27.0,41.0,14,196,294,1093
1.0,27.0,42.0,14,196,301,1094
1.0,27.0,43.0,14,196,308,1095
1.0,27.0,44.0,14,196,315,1096
1.0,27.0,45.0,14,196,322,1097
1.0,27.0,46.0,14,196,329,1098
1.0,28.0,34.0,14,203,245,1099
1.0,28.0,35.0,14,203,252,1100
1.0,28.0,36.0,14,203,259,1101
1.0,28.0,37.0,14,203,266,1102
1.0,28.0,38.0,14,203,273,1103
1.0,28.0,39.0,14,203,280,1104
1.0,28.0,40.0,14,203,287,1105
1.0,28.0,41.0,14,203,294,1106
1.0,28.0,42.0,14,203,301,1107
1.0,28.0,43.0,14,203,308,1108
1.0,28.0,44.0,14,203,315,1109
1.0,28.0,45.0,14,203,322,1110
1.0,28.0,46.0,14,203,329,1111
1.0,29.0,35.0,14,210,252,1112
1.0,29.0,36.0,14,210,259,1113
1.0,29.0,37.0,14,210,266,1114
1.0,29.0,38.0,14,210,273,1115
1.0,29.0,39.0,14,210,280,1116
1.0,29.0,40.0,14,210,287,1117
1.0,29.0,41.0,14,210,294,1118
1.0,29.0,42.0,14,210,301,1119
1.0,29.0,43.0,14,210,308,1120
1.0,29.0,44.0,14,210,315,1121
1.0,29.0,45.0,14,210,322,1122
1.0,29.0,46.0,14,210,329,1123
1.0,30.0,36.0,14,217,259,1124
1.0,30.0,37.0,14,217,266,1125
1.0,30.0,38.0,14,217,273,1126
1.0,30.0,39.0,14,217,280,1127
1.0,30.0,40.0,14,217,287,1128
1.0,30.0,41.0,14,217,294,1129
1.0,30.0,42.0,14,217,301,1130
1.0,30.0,43.0,14,217,308,1131
1.0,30.0,44.0,14,217,315,1132
1.0,30.0,45.0,14,217,322,1133
1.0,30.0,46.0,14,217,329,1134
1.0,31.0,37.0,14,224,266,1135
1.0,31.0,38.0,14,224,273,1136
1.0,31.0,39.0,14,224,280,1137
1.0,31.0,40.0,14,224,287,1138
1.0,31.0,41.0,14,224,294,1139
1.0,31.0,42.0,14,224,301,1140
1.0,31.0,43.0,14,224,308,1141
1.0,31.0,44.0,14,224,315,1142
1.0,31.0,45.0,14,224,322,1143
1.0,31.0,46.0,14,224,329,1144
1.0,32.0,38.0,14,231,273,1145
1.0,32.0,39.0,14,231,280,1146
1.0,32.0,40.0,14,231,287,1147
1.0,32.0,41.0,14,231,294,1148
1.0,32.0,42.0,14,231,301,1149
1.0,32.0,43.0,14,231,308,1150
1.0,32.0,44.0,14,231,315,1151
1.0,32.0,45.0,14,231,322,1152
1.0,32.0,46.0,14,231,329,1153
1.0,33.0,39.0,14,238,280,1154
1.0,33.0,40.0,14,238,287,1155
1.0,33.0,41.0,14,238,294,1156
1.0,33.0,42.0,14,238,301,1157
1.0,33.0,43.0,14,238,308,1158
1.0,33.0,44.0,14,238,315,1159
1.0,33.0,45.0,14,238,322,1160
1.0,33.0,46.0,14,238,329,1161
1.0,34.0,40.0,14,245,287,1162
1.0,34.0,41.0,14,245,294,1163
1.0,34.0,42.0,14,245,301,1164
1.0,34.0,43.0,14,245,308,1165
1.0,34.0,44.0,14,245,315,1166
1.0,34.0,45.0,14,245,322,1167
1.0,34.0,46.0,14,245,329,1168
1.0,35.0,41.0,14,252,294,1169
1.0,35.0,42.0,14,252,301,1170
1.0,35.0,43.0,14,252,308,1171
1.0,35.0,44.0,14,252,315,1172
1.0,35.0,45.0,14,252,322,1173
1.0,35.0,46.0,14,252,329,1174
1.0,36.0,42.0,14,259,301,1175
1.0,36.0,43.0,14,259,308,1176
1.0,36.0,44.0,14,259,315,1177
1.0,36.0,45.0,14,259,322,1178
1.0,36.0,46.0,14,259,329,1179
1.0,37.0,43.0,14,266,308,1180
1.0,37.0,44.0,14,266,315,1181
1.0,37.0,45.0,14,266,322,1182
1.0,37.0,46.0,14,266,329,1183
1.0,38.0,44.0,14,273,315,1184
1.0,38.0,45.0,14,273,322,1185
1.0,38.0,46.0,14,273,329,1186
1.0,39.0,45.0,14,280,322,1187
1.0,39.0,46.0,14,280,329,1188
1.0,40.0,46.0,14,287,329,1189
2.0,8.0,14.0,21,63,105,1190
2.0,8.0,15.0,21,63,112,1191
2.0,8.0,16.0,21,63,119,1192
2.0,8.0,17.0,21,63,126,1193
2.0,8.0,18.0,21,63,133,1194
2.0,8.0,19.0,21,63,140,1195
2.0,8.0,20.0,21,63,147,1196
2.0,8.0,21.0,21,63,154,1197
2.0,8.0,22.0,21,63,161,1198
2.0,8.0,23.0,21,63,168,1199
2.0,8.0,24.0,21,63,175,1200
2.0,8.0,25.0,21,63,182,1201
2.0,8.0,26.0,21,63,189,1202
2.0,8.0,27.0,21,63,196,1203
2.0,8.0,28.0,21,63,203,1204
2.0,8.0,29.0,21,63,210,1205
2.0,8.0,30.0,21,63,217,1206
2.0,8.0,31.0,21,63,224,1207
2.0,8.0,32.0,21,63,231,1208
2.0,8.0,33.0,21,63,238,1209
2.0,8.0,34.0,21,63,245,1210
2.0,8.0,35.0,21,63,252,1211
2.0,8.0,36.0,21,63,259,1212
2.0,8.0,37.0,21,63,266,1213
2.0,8.0,38.0,21,63,273,1214
2.0,8.0,39.0,21,63,280,1215
2.0,8.0,40.0,21,63,287,1216
2.0,8.0,41.0,21,63,294,1217
2.0,8.0,42.0,21,63,301,1218
2.0,8.0,43.0,21,63,308,1219
2.0,8.0,44.0,21,63,315,1220
2.0,8.0,45.0,21,63,322,1221
2.0,8.0,46.0,21,63,329,1222
2.0,8.0,47.0,21,63,336,1223
2.0,9.0,15.0,21,70,112,1224
2.0,9.0,16.0,21,70,119,1225
2.0,9.0,17.0,21,70,126,1226
2.0,9.0,18.0,21,70,133,1227
2.0,9.0,19.0,21,70,140,1228
2.0,9.0,20.0,21,70,147,1229
2.0,9.0,21.0,21,70,154,1230
2.0,9.0,22.0,21,70,161,1231
2.0,9.0,23.0,21,70,168,1232
2.0,9.0,24.0,21,70,175,1233
2.0,9.0,25.0,21,70,182,1234
2.0,9.0,26.0,21,70,189,1235
2.0,9.0,27.0,21,70,196,1236
2.0,9.0,28.0,21,70,203,1237
2.0,9.0,29.0,21,70,210,1238
2.0,9.0,30.0,21,70,217,1239
2.0,9.0,31.0,21,70,224,1240
2.0,9.0,32.0,21,70,231,1241
2.0,9.0,33.0,21,70,238,1242
2.0,9.0,34.0,21,70,245,1243
2.0,9.0,35.0,21,70,252,1244
2.0,9.0,36.0,21,70,259,1245
2.0,9.0,37.0,21,70,266,1246
2.0,9.0,38.0,21,70,273,1247
2.0,9.0,39.0,21,70,280,1248
2.0,9.0,40.0,21,70,287,1249
2.0,9.0,41.0,21,70,294,1250
2.0,9.0,42.0,21,70,301,1251
2.0,9.0,43.0,21,70,308,1252
2.0,9.0,44.0,21,70,315,1253
2.0,9.0,45.0,21,70,322,1254
2.0,9.0,46.0,21,70,329,1255
2.0,9.0,47.0,21,70,336,1256
2.0,10.0,16.0,21,77,119,1257
2.0,10.0,17.0,21,77,126,1258
2.0,10.0,18.0,21,77,133,1259
2.0,10.0,19.0,21,77,140,1260
2.0,10.0,20.0,21,77,147,1261
2.0,10.0,21.0,21,77,154,1262
2.0,10.0,22.0,21,77,161,1263
2.0,10.0,23.0,21,77,168,1264
2.0,10.0,24.0,21,77,175,1265
2.0,10.0,25.0,21,77,182,1266
2.0,10.0,26.0,21,77,189,1267
2.0,10.0,27.0,21,77,196,1268
2.0,10.0,28.0,21,77,203,1269
2.0,10.0,29.0,21,77,210,1270
2.0,10.0,30.0,21,77,217,1271
2.0,10.0,31.0,21,77,224,1272
2.0,10.0,32.0,21,77,231,1273
2.0,10.0,33.0,21,77,238,1274
2.0,10.0,34.0,21,77,245,1275
2.0,10.0,35.0,21,77,252,1276
2.0,10.0,36.0,21,77,259,1277
2.0,10.0,37.0,21,77,266,1278
2.0,10.0,38.0,21,77,273,1279
2.0,10.0,39.0,21,77,280,1280
2.0,10.0,40.0,21,77,287,1281
2.0,10.0,41.0,21,77,294,1282
2.0,10.0,42.0,21,77,301,1283
2.0,10.0,43.0,21,77,308,1284
2.0,10.0,44.0,21,77,315,1285
2.0,10.0,45.0,21,77,322,1286
2.0,10.0,46.0,21,77,329,1287
2.0,10.0,47.0,21,77,336,1288
2.0,11.0,17.0,21,84,126,1289
2.0,11.0,18.0,21,84,133,1290
2.0,11.0,19.0,21,84,140,1291
2.0,11.0,20.0,21,84,147,1292
2.0,11.0,21.0,21,84,154,1293
2.0,11.0,22.0,21,84,161,1294
2.0,11.0,23.0,21,84,168,1295
2.0,11.0,24.0,21,84,175,1296
2.0,11.0,25.0,21,84,182,1297
2.0,11.0,26.0,21,84,189,1298
2.0,11.0,27.0,21,84,196,1299
2.0,11.0,28.0,21,84,203,1300
2.0,11.0,29.0,21,84,210,1301
2.0,11.0,30.0,21,84,217,1302
2.0,11.0,31.0,21,84,224,1303
2.0,11.0,32.0,21,84,231,1304
2.0,11.0,33.0,21,84,238,1305
2.0,11.0,34.0,21,84,245,1306
2.0,11.0,35.0,21,84,252,1307
2.0,11.0,36.0,21,84,259,1308
2.0,11.0,37.0,21,84,266,1309
2.0,11.0,38.0,21,84,273,1310
2.0,11.0,39.0,21,84,280,1311
2.0,11.0,40.0,21,84,287,1312
2.0,11.0,41.0,21,84,294,1313
2.0,11.0,42.0,21,84,301,1314
2.0,11.0,43.0,21,84,308,1315
2.0,11.0,44.0,21,84,315,1316
2.0,11.0,45.0,21,84,322,1317
2.0,11.0,46.0,21,84,329,1318
2.0,11.0,47.0,21,84,336,1319
2.0,12.0,18.0,21,91,133,1320
2.0,12.0,19.0,21,91,140,1321
2.0,12.0,20.0,21,91,147,1322
2.0,12.0,21.0,21,91,154,1323
2.0,12.0,22.0,21,91,161,1324
2.0,12.0,23.0,21,91,168,1325
2.0,12.0,24.0,21,91,175,1326
2.0,12.0,25.0,21,91,182,1327
2.0,12.0,26.0,21,91,189,1328
2.0,12.0,27.0,21,91,196,1329
2.0,12.0,28.0,21,91,203,1330
2.0,12.0,29.0,21,91,210,1331
2.0,12.0,30.0,21,91,217,1332
2.0,12.0,31.0,21,91,224,1333
2.0,12.0,32.0,21,91,231,1334
2.0,12.0,33.0,21,91,238,1335
2.0,12.0,34.0,21,91,245,1336
2.0,12.0,35.0,21,91,252,1337
2.0,12.0,36.0,21,91,259,1338
2.0,12.0,37.0,21,91,266,1339
2.0,12.0,38.0,21,91,273,1340
2.0,12.0,39.0,21,91,280,1341
2.0,12.0,40.0,21,91,287,1342
2.0,12.0,41.0,21,91,294,1343
2.0,12.0,42.0,21,91,301,1344
2.0,12.0,43.0,21,91,308,1345
2.0,12.0,44.0,21,91,315,1346
2.0,12.0,45.0,21,91,322,1347
2.0,12.0,46.0,21,91,329,1348
2.0,12.0,47.0,21,91,336,1349
2.0,13.0,19.0,21,98,140,1350
2.0,13.0,20.0,21,98,147,1351
2.0,13.0,21.0,21,98,154,1352
2.0,13.0,22.0,21,98,161,1353
2.0,13.0,23.0,21,98,168,1354
2.0,13.0,24.0,21,98,175,1355
2.0,13.0,25.0,21,98,182,1356
2.0,13.0,26.0,21,98,189,1357
2.0,13.0,27.0,21,98,196,1358
2.0,13.0,28.0,21,98,203,1359
2.0,13.0,29.0,21,98,210,1360
2.0,13.0,30.0,21,98,217,1361
2.0,13.0,31.0,21,98,224,1362
2.0,13.0,32.0,21,98,231,1363
2.0,13.0,33.0,21,98,238,1364
2.0,13.0,34.0,21,98,245,1365
2.0,13.0,35.0,21,98,252,1366
2.0,13.0,36.0,21,98,259,1367
2.0,13.0,37.0,21,98,266,1368
2.0,13.0,38.0,21,98,273,1369
2.0,13.0,39.0,21,98,280,1370
